[159.258842468] 2018-03-13 17:42:33,915 - INFO - launcher: Starting sanity checks
[159.758567810] 2018-03-13 17:42:33,915 - INFO - launcher: Checking for Python 3.5+
[160.258293152] 2018-03-13 17:42:33,916 - INFO - launcher: Checking console encoding
[160.258293152] 2018-03-13 17:42:33,916 - INFO - launcher: Setting console encoding to UTF-8
[160.758733749] 2018-03-13 17:42:33,916 - INFO - launcher: Ensuring we're in the right environment
[162.258863449] 2018-03-13 17:42:33,918 - INFO - launcher: Adding local bins/ folder to path
[162.758827209] 2018-03-13 17:42:33,918 - INFO - launcher: Required checks passed.
[163.258790970] 2018-03-13 17:42:33,919 - INFO - launcher: Optional checks passed.
[163.758993149] 2018-03-13 17:42:33,919 - INFO - launcher: Moving old musicbot log

######################### PRE-RUN SANITY CHECKS PASSED #########################

[8.7179009914398193] 2018-03-13 17:42:42,473 - DEBUG - musicbot.bot | In bot.py::MainThread(7744), line 213 in _setup_logging: Set logging level to INFO
[1449.3859415054321289] 2018-03-13 18:06:43,142 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(7744), line 2564 in on_voice_state_update: Voice state update for 97054498131808256/Kai#1467 on SEXY FARMERS/Chill out zone -> [LEAVE, DISCONNECT]
[1449.3864414691925049] 2018-03-13 18:06:43,142 - INFO - musicbot.bot | In bot.py::MainThread(7744), line 2575 in on_voice_state_update: 97054498131808256/Kai#1467 has left SEXY FARMERS/Chill out zone
[1485.0082547664642334] 2018-03-13 18:07:18,764 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(7744), line 2564 in on_voice_state_update: Voice state update for 123473360830070785/Rafioli#9576 on SEXY FARMERS/Chill out zone -> [LEAVE, DISCONNECT]
[1485.0087547302246094] 2018-03-13 18:07:18,764 - INFO - musicbot.bot | In bot.py::MainThread(7744), line 2575 in on_voice_state_update: 123473360830070785/Rafioli#9576 has left SEXY FARMERS/Chill out zone
[2673.6769328117370605] 2018-03-13 18:27:07,433 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(7744), line 2564 in on_voice_state_update: Voice state update for 184405311681986560/FredBoat♪♪#7284 on SEXY FARMERS/Chill out zone -> [LEAVE, DISCONNECT]
[2673.6774318218231201] 2018-03-13 18:27:07,433 - INFO - musicbot.bot | In bot.py::MainThread(7744), line 2575 in on_voice_state_update: 184405311681986560/FredBoat♪♪#7284 has left SEXY FARMERS/Chill out zone
[5159.0718894004821777] 2018-03-13 19:08:32,827 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(7744), line 2564 in on_voice_state_update: Voice state update for 108318089078140928/Pepper PhD#3926 on SEXY FARMERS/Chill out zone -> [MUTE, DEAFEN]
[5710.8974542617797852] 2018-03-13 19:17:44,653 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(7744), line 2564 in on_voice_state_update: Voice state update for 108318089078140928/Pepper PhD#3926 on SEXY FARMERS/Chill out zone -> [LEAVE, DISCONNECT]
[5710.8979671001434326] 2018-03-13 19:17:44,654 - INFO - musicbot.bot | In bot.py::MainThread(7744), line 2575 in on_voice_state_update: 108318089078140928/Pepper PhD#3926 has left SEXY FARMERS/Chill out zone
[6961.1141839027404785] 2018-03-13 19:38:34,870 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(7744), line 2564 in on_voice_state_update: Voice state update for 97053585245745152/Mat#2971 on SEXY FARMERS/AFK -> [DISCONNECT]
[9385.9836802482604980] 2018-03-13 20:18:59,739 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(7744), line 2564 in on_voice_state_update: Voice state update for 257529044365475840/doyley06#9400 on SEXY FARMERS/Chill out zone -> [JOIN, CONNECT]
[9385.9836802482604980] 2018-03-13 20:18:59,739 - INFO - musicbot.bot | In bot.py::MainThread(7744), line 2575 in on_voice_state_update: 257529044365475840/doyley06#9400 has joined SEXY FARMERS/Chill out zone
